Date,Wilayah,Lokasi,Engine,Irigator,Jenis Irigator,Plan Time,Luas Siram,Kecepatan Rata-rata,Tebal Siram,Prepare Time,Operating Time,Waiting Time,Repair,Down Time,Standby,Off Time,Tot. Oper. Time,Total Avail,Total Time,% Availability,% Utilization,Air,Solar Terpakai (ltr),Biaya Solar (Std),Biaya Upah,Biaya Alat,Biaya Total,Rp/Ha,Ha/Hari,Ha/Jam,Solar Ltr/jam,Solar Ltr/Ha,Jenis Engine
8-Agu,AW09,118C1,SPC0135,ITI0232,ITI,"11,00","2,54","40,00","15,00","1,00","9,00","2,00","0,00","0,00","0,00","0,00","10,00","12,00","12,00","100,00","75,00","395,00",73,Rp2.099.016,Rp473.961,Rp1.477.152,Rp4.050.129,Rp1.594.539,"2,54","0,28","8,11","28,74",SPC
8-Agu,AW09,118C,SPC0135,ITI0232,ITI,"11,00","1,69","40,00","15,00","2,00","6,00","2,00","0,00","0,00","0,00","2,00","8,00","12,00","12,00","100,00","60,00","265,00",50,Rp1.399.344,Rp296.320,Rp984.768,Rp2.680.432,Rp1.586.054,"1,69","0,28","8,33","29,59",SPC
8-Agu,AW10,133A,SPC0209,BTI0027,BTI,"11,00","2,30","40,00","18,00","2,00","8,00","0,00","0,00","0,00","0,00","2,00","10,00","12,00","12,00","100,00","80,00","379,00",100,Rp1.865.792,Rp300.270,Rp1.313.024,Rp3.479.086,Rp1.512.646,"2,30","0,29","12,50","43,48",SPC
8-Agu,AW10,123E,SPC0117,BTI0039,BTI,"22,00","5,29","40,00","15,00","3,00","19,00","0,00","0,00","0,00","0,00","2,00","22,00","24,00","24,00","100,00","86,36","750,00",114,Rp4.431.256,Rp833.807,Rp3.118.432,Rp8.383.495,Rp1.584.782,"5,29","0,28","6,00","21,55",SPC
8-Agu,AW10,127N,DEC0042,ITI0241,ITI,"22,00","3,95","40,00","15,00","2,00","18,00","2,00","0,00","0,00","0,00","2,00","20,00","24,00","24,00","100,00","81,82","900,00",182,Rp3.530.160,Rp744.196,Rp2.267.946,Rp6.542.302,Rp1.656.279,"3,95","0,22","10,11","46,08",DEC
8-Agu,AW10,120N,DED0018,ITI0155,ITI,"20,17","5,60","40,00","15,00","0,00","20,00","0,00","0,00","0,00","2,00","0,00","20,00","22,00","22,00","100,00","90,91","780,00",190,Rp3.232.880,Rp801.264,Rp2.654.880,Rp6.689.024,Rp1.194.469,"5,60","0,28","9,50","33,93",DED
8-Agu,AW10,123I,DEM0040,ITI0152,ITI,"22,00","5,87","40,00","15,00","2,00","20,00","0,00","0,00","0,00","0,00","2,00","22,00","24,00","24,00","100,00","90,91","660,00",230,Rp2.086.860,Rp861.139,Rp2.204.660,Rp5.152.659,Rp877.795,"5,87","0,29","11,50","39,18",DEM
8-Agu,AW10,133B1,DEM0047,ITI0114,ITI,"22,00","4,15","40,00","15,00","2,00","18,00","2,00","0,00","0,00","0,00","2,00","20,00","24,00","24,00","100,00","81,82","900,00",220,Rp1.878.174,Rp749.869,Rp1.984.194,Rp4.612.237,Rp1.111.382,"4,15","0,23","12,22","53,01",DEM
8-Agu,AW10,126D,SPE0019,ITI0012,ITI,"22,00","4,35","40,00","15,00","5,00","17,00","0,00","0,00","0,00","0,00","2,00","22,00","24,00","24,00","100,00","77,27","700,00",0,Rp2.720,Rp902.786,Rp5.208.936,Rp6.114.442,Rp1.405.619,"4,35","0,26","0,00","0,00",SPE
8-Agu,AW10,134D,SPC0140,ITI0136,ITI,"22,00","3,90","40,00","20,00","3,00","18,00","3,00","0,00","0,00","0,00","0,00","21,00","24,00","24,00","100,00","75,00","670,00",183,Rp4.198.032,Rp753.285,Rp2.954.304,Rp7.905.621,Rp2.027.082,"3,90","0,22","10,17","46,92",SPC
8-Agu,AW10,125C2,SPE0014,ITI0169,ITI,"22,00","4,78","40,00","15,00","0,00","21,00","1,00","0,00","0,00","0,00","2,00","21,00","24,00","24,00","100,00","95,45","1.313,00",0,Rp3.360,Rp775.653,Rp6.434.568,Rp7.213.581,Rp1.509.117,"4,78","0,23","0,00","0,00",SPE
8-Agu,AW10,133D,SPC0115,ITI0179,ITI,"22,00","3,50","40,00","20,00","3,00","15,00","4,00","0,00","0,00","0,00","2,00","18,00","24,00","24,00","100,00","68,18","600,00",84,Rp3.498.360,Rp742.800,Rp2.461.920,Rp6.703.080,Rp1.915.166,"3,50","0,23","5,60","24,00",SPC
8-Agu,AW10,134A,SPE0010,ITI0197,ITI,"11,00","1,65","40,00","18,00","2,00","7,00","1,00","0,00","0,00","0,00","2,00","9,00","12,00","12,00","100,00","70,00","550,00",0,Rp1.120,Rp285.256,Rp2.144.856,Rp2.431.232,Rp1.473.474,"1,65","0,24","0,00","0,00",SPE
8-Agu,AW10,134F,SPE0010,ITI0197,ITI,"11,00","2,04","40,00","20,00","2,00","8,00","2,00","0,00","0,00","0,00","0,00","10,00","12,00","12,00","100,00","66,67","650,00",0,Rp1.280,Rp453.636,Rp2.451.264,Rp2.906.180,Rp1.424.598,"2,04","0,26","0,00","0,00",SPE
8-Agu,AW10,120G,SPC0220,ITI0237,ITI,"22,00","5,12","40,00","15,00","2,00","18,00","2,00","0,00","0,00","0,00","2,00","20,00","24,00","24,00","100,00","81,82","980,00",153,Rp4.198.032,Rp786.666,Rp2.954.304,Rp7.939.002,Rp1.550.586,"5,12","0,28","8,50","29,88",SPC
8-Agu,AW10,122B,SPC0207,ITI0273,ITI,"22,00","5,60","40,00","15,00","2,00","20,00","0,00","0,00","0,00","0,00","2,00","22,00","24,00","24,00","100,00","90,91","880,00",200,Rp4.664.480,Rp801.264,Rp3.282.560,Rp8.748.304,Rp1.562.197,"5,60","0,28","10,00","35,71",SPC
8-Agu,AW10,114F,SPC0222,ITI0285,ITI,"22,00","5,60","40,00","15,00","2,00","20,00","0,00","0,00","0,00","2,00","0,00","22,00","24,00","24,00","100,00","83,33","920,00",130,Rp4.664.480,Rp801.264,Rp3.282.560,Rp8.748.304,Rp1.562.197,"5,60","0,28","6,50","23,21",SPC
8-Agu,AW10,121A,SPC0221,ITI0286,ITI,"20,17","5,60","40,00","15,00","0,00","20,00","0,00","0,00","0,00","2,00","0,00","20,00","22,00","22,00","100,00","90,91","850,00",150,Rp4.664.480,Rp801.264,Rp3.282.560,Rp8.748.304,Rp1.562.197,"5,60","0,28","7,50","26,79",SPC
8-Agu,AW10,123K,SPC0089,ITI0292,ITI,"3,67","0,49","40,00","15,00","2,00","2,00","0,00","0,00","0,00","0,00","0,00","4,00","4,00","4,00","100,00","50,00","80,00",16,Rp466.448,Rp256.380,Rp328.256,Rp1.051.084,Rp2.145.069,"0,49","0,25","8,00","32,65",SPC
8-Agu,AW10,123K,SPC0098,ITI0292,ITI,"11,00","2,79","40,00","15,00","1,00","11,00","0,00","0,00","0,00","0,00","0,00","12,00","12,00","12,00","100,00","91,67","410,00",99,Rp2.565.464,Rp531.263,Rp1.805.408,Rp4.902.135,Rp1.757.038,"2,79","0,25","9,00","35,48",SPC
8-Agu,AW11,132A,SPC0188,BTI0028,BTI,"22,00","5,60","40,00","18,00","1,00","20,00","1,00","0,00","0,00","0,00","2,00","21,00","24,00","24,00","100,00","90,91","805,00",173,Rp4.664.480,Rp801.264,Rp3.282.560,Rp8.748.304,Rp1.562.197,"5,60","0,28","8,65","30,89",SPC
8-Agu,AW11,140C1,SPC0114,BTI0035,BTI,"11,00","2,43","40,00","18,00","3,00","9,00","0,00","0,00","0,00","0,00","0,00","12,00","12,00","12,00","100,00","75,00","350,00",66,Rp2.099.016,Rp303.274,Rp1.477.152,Rp3.879.442,Rp1.596.478,"2,43","0,27","7,33","27,16",SPC
8-Agu,AW11,140D,DEC0033,BTI0037,BTI,"22,00","5,18","40,00","18,00","5,00","19,00","0,00","0,00","0,00","0,00","0,00","24,00","24,00","24,00","100,00","79,17","950,00",218,Rp3.726.280,Rp791.913,Rp2.393.943,Rp6.912.136,Rp1.334.389,"5,18","0,27","11,47","42,08",DEC
8-Agu,AW11,130F,DEM0038,BTI0054,BTI,"22,00","5,58","40,00","19,00","0,50","20,00","0,00","0,00","0,00","0,00","3,50","20,50","24,00","24,00","100,00","97,56","1.000,00",192,Rp2.086.860,Rp795.888,Rp2.204.660,Rp5.087.408,Rp911.722,"5,58","0,28","9,60","34,41",DEM
8-Agu,AW11,130E,DEM0071,BTI0057,BTI,"11,00","2,00","40,00","19,00","1,00","7,00","0,00","0,00","0,00","0,00","4,00","8,00","12,00","12,00","100,00","87,50","280,00",45,Rp730.401,Rp293.340,Rp771.631,Rp1.795.372,Rp897.686,"2,00","0,29","6,43","22,50",DEM
8-Agu,AW11,140B,DED0028,BTI0083,BTI,"22,00","5,09","40,00","21,00","4,00","20,00","0,00","0,00","0,00","0,00","0,00","24,00","24,00","24,00","100,00","83,33","954,00",228,Rp3.232.880,Rp783.693,Rp2.654.880,Rp6.671.453,Rp1.310.698,"5,09","0,25","11,40","44,79",DED
8-Agu,AW11,142C,DEM0043,BTI0084,BTI,"22,00","1,54","30,00","20,00","4,00","7,00","0,00","13,00","0,00","0,00","0,00","11,00","11,00","24,00","45,83","63,64","280,00",73,Rp730.401,Rp670.430,Rp771.631,Rp2.172.462,Rp1.410.690,"1,54","0,22","10,43","47,40",DEM
8-Agu,AW11,135F,DEM0039,ITI0011,ITI,"22,00","5,52","40,00","18,00","0,50","19,50","0,00","2,00","0,00","0,00","2,00","20,00","22,00","24,00","91,67","97,50","720,00",231,Rp2.034.689,Rp802.926,Rp2.149.545,Rp4.987.160,Rp903.471,"5,52","0,28","11,85","41,85",DEM
8-Agu,AW11,136B1,DEM0041,ITI0178,ITI,"22,00","5,60","40,00","18,00","1,00","20,00","1,00","0,00","0,00","0,00","2,00","21,00","24,00","24,00","100,00","90,91","873,00",211,Rp2.086.860,Rp801.264,Rp2.204.660,Rp5.092.784,Rp909.426,"5,60","0,28","10,55","37,68",DEM
8-Agu,AW11,131C,DEM0044,ITI0010,ITI,"22,00","5,21","40,00","20,00","1,50","20,00","0,50","0,00","0,00","0,00","2,00","21,50","24,00","24,00","100,00","90,91","800,00",213,Rp2.086.860,Rp789.624,Rp2.204.660,Rp5.081.144,Rp975.268,"5,21","0,26","10,65","40,88",DEM
8-Agu,AW11,137E,SPC0061,ITI0007,ITI,"22,00","4,53","30,00","20,00","3,00","20,00","1,00","0,00","0,00","0,00","0,00","23,00","24,00","24,00","100,00","83,33","800,00",138,Rp4.664.480,Rp817.044,Rp3.282.560,Rp8.764.084,Rp1.934.676,"4,53","0,23","6,90","30,46",SPC
8-Agu,AW11,129B,SPC0113,ITI0009,ITI,"22,00","5,59","40,00","19,00","1,00","20,00","1,00","0,00","0,00","0,00","2,00","21,00","24,00","24,00","100,00","90,91","840,00",180,Rp4.664.480,Rp800.859,Rp3.282.560,Rp8.747.899,Rp1.564.919,"5,59","0,28","9,00","32,20",SPC
8-Agu,AW11,136C,SPC0099,ITI0236,ITI,"22,00","5,98","40,00","18,00","1,00","21,00","0,00","0,00","0,00","0,00","2,00","22,00","24,00","24,00","100,00","95,45","850,00",174,Rp4.897.704,Rp811.797,Rp3.446.688,Rp9.156.189,Rp1.531.135,"5,98","0,28","8,29","29,10",SPC
8-Agu,AW11,123O,SPC0062,ITI0293,ITI,"13,75","2,20","40,00","19,00","2,00","8,00","0,00","3,00","0,00","0,00","2,00","10,00","12,00","15,00","80,00","80,00","320,00",104,Rp1.865.792,Rp682.710,Rp1.313.024,Rp3.861.526,Rp1.755.239,"2,20","0,28","13,00","47,27",SPC
8-Agu,AW12,144H,SPC0093,BTI0029,BTI,"11,00","2,50","30,00","20,00","0,00","10,00","0,00","0,00","0,00","0,00","2,00","10,00","12,00","12,00","100,00","100,00","450,00",100,Rp2.332.240,Rp324.140,Rp1.641.280,Rp4.297.660,Rp1.719.064,"2,50","0,25","10,00","40,00",SPC
8-Agu,AW12,145F1,SPC0093,BTI0029,BTI,"11,00","2,70","30,00","20,00","1,00","10,00","0,00","0,00","0,00","0,00","1,00","11,00","12,00","12,00","100,00","90,91","450,00",90,Rp2.332.240,Rp517.050,Rp1.641.280,Rp4.490.570,Rp1.663.174,"2,70","0,27","9,00","33,33",SPC
8-Agu,AW12,139C1,DED0027,BTI0044,BTI,"11,00","2,85","40,00","20,00","1,00","10,00","0,00","0,00","0,00","1,00","0,00","11,00","12,00","12,00","100,00","83,33","500,00",100,Rp1.616.440,Rp363.600,Rp1.327.440,Rp3.307.480,Rp1.160.519,"2,85","0,29","10,00","35,09",DED
8-Agu,AW12,139C2,DED0027,BTI0044,BTI,"11,00","3,11","40,00","20,00","1,00","11,00","0,00","0,00","0,00","0,00","0,00","12,00","12,00","12,00","100,00","91,67","540,00",110,Rp1.778.084,Rp497.133,Rp1.460.184,Rp3.735.401,Rp1.201.094,"3,11","0,28","10,00","35,37",DED
8-Agu,AW12,139L,SPC0094,BTI0059,BTI,"22,00","5,47","40,00","20,00","2,00","19,00","0,00","3,00","0,00","0,00","0,00","21,00","21,00","24,00","87,50","90,48","784,00",152,Rp4.431.256,Rp847.166,Rp3.118.432,Rp8.396.854,Rp1.535.074,"5,47","0,29","8,00","27,79",SPC
8-Agu,AW12,155G1,DEC0035,ITI0170,ITI,"22,00","5,50","30,00","22,00","2,00","21,00","1,00","0,00","0,00","0,00","0,00","23,00","24,00","24,00","100,00","87,50","740,00",170,Rp4.118.520,Rp855.110,Rp2.645.937,Rp7.619.567,Rp1.385.376,"5,50","0,26","8,10","30,91",DEC
8-Agu,AW12,144F,DED0023,ITI0181,ITI,"11,00","2,61","40,00","20,00","1,00","9,00","0,00","0,00","0,00","2,00","0,00","10,00","12,00","12,00","100,00","75,00","450,00",90,Rp1.454.796,Rp356.615,Rp1.194.696,Rp3.006.107,Rp1.151.765,"2,61","0,29","10,00","34,48",DED
8-Agu,AW12,157H,SPC0141,ITI0034,ITI,"11,00","2,20","30,00","20,00","1,00","8,00","1,00","0,00","0,00","0,00","2,00","9,00","12,00","12,00","100,00","80,00","430,00",81,Rp1.865.792,Rp314.900,Rp1.313.024,Rp3.493.716,Rp1.588.053,"2,20","0,28","10,13","36,82",SPC
8-Agu,AW12,157N,SPC0141,ITI0034,ITI,"11,00","2,50","30,00","20,00","1,00","10,00","1,00","0,00","0,00","0,00","0,00","11,00","12,00","12,00","100,00","83,33","500,00",109,Rp2.332.240,Rp506.210,Rp1.641.280,Rp4.479.730,Rp1.791.892,"2,50","0,25","10,90","43,60",SPC
8-Agu,AW12,145K,SPC0162,ITI0073,ITI,"22,00","5,08","30,00","20,00","1,00","20,00","0,00","0,00","0,00","0,00","3,00","21,00","24,00","24,00","100,00","95,24","900,00",200,Rp4.664.480,Rp832.814,Rp3.282.560,Rp8.779.854,Rp1.728.318,"5,08","0,25","10,00","39,37",SPC
8-Agu,AW12,145B,SPC0136,ITI0077,ITI,"11,00","2,86","40,00","20,00","1,00","10,00","0,00","0,00","0,00","1,00","0,00","11,00","12,00","12,00","100,00","83,33","500,00",100,Rp2.332.240,Rp363.890,Rp1.641.280,Rp4.337.410,Rp1.516.577,"2,86","0,29","10,00","34,97",SPC
8-Agu,AW12,145I,SPC0136,ITI0077,ITI,"11,00","3,19","40,00","20,00","1,00","11,00","0,00","0,00","0,00","0,00","0,00","12,00","12,00","12,00","100,00","91,67","550,00",110,Rp2.565.464,Rp500.385,Rp1.805.408,Rp4.871.257,Rp1.527.040,"3,19","0,29","10,00","34,48",SPC
8-Agu,AW12,156D,SPC0137,ITI0084,ITI,"22,00","5,60","40,00","20,00","2,00","20,00","0,00","0,00","0,00","0,00","2,00","22,00","24,00","24,00","100,00","90,91","1.000,00",193,Rp4.664.480,Rp801.264,Rp3.282.560,Rp8.748.304,Rp1.562.197,"5,60","0,28","9,65","34,46",SPC
8-Agu,AW12,156E,SPC0116,ITI0111,ITI,"22,00","5,25","30,00","20,00","2,00","19,00","2,00","0,00","0,00","1,00","0,00","21,00","24,00","24,00","100,00","79,17","760,00",190,Rp4.431.256,Rp842.262,Rp3.118.432,Rp8.391.950,Rp1.598.467,"5,25","0,28","10,00","36,19",SPC
8-Agu,AW12,146G,SPC0218,ITI0153,ITI,"21,08","5,32","40,00","20,00","2,00","19,00","0,00","0,00","0,00","0,00","2,00","21,00","23,00","23,00","100,00","90,48","950,00",185,Rp4.431.256,Rp794.796,Rp3.118.432,Rp8.344.484,Rp1.568.512,"5,32","0,28","9,74","34,77",SPC
8-Agu,AW12,156C,SPC0144,ITI0158,ITI,"22,00","5,11","30,00","20,00","2,00","19,00","2,00","0,00","0,00","1,00","0,00","21,00","24,00","24,00","100,00","79,17","760,00",217,Rp4.431.256,Rp836.780,Rp3.118.432,Rp8.386.468,Rp1.641.187,"5,11","0,27","11,42","42,47",SPC
8-Agu,AW12,155E1,SPC0126,ITI0180,ITI,"22,00","5,20","30,00","22,00","2,00","20,00","2,00","0,00","0,00","0,00","0,00","22,00","24,00","24,00","100,00","83,33","882,00",170,Rp4.664.480,Rp838.850,Rp3.282.560,Rp8.785.890,Rp1.689.594,"5,20","0,26","8,50","32,69",SPC
8-Agu,AW12,157W,SPC0090,ITI0291,ITI,"11,00","2,50","30,00","20,00","1,00","10,00","1,00","0,00","0,00","0,00","0,00","11,00","12,00","12,00","100,00","83,33","400,00",95,Rp2.332.240,Rp506.210,Rp1.641.280,Rp4.479.730,Rp1.791.892,"2,50","0,25","9,50","38,00",SPC
8-Agu,AW12,157K,SPC0090,ITI0291,ITI,"11,00","2,00","30,00","20,00","1,00","8,00","1,00","0,00","0,00","0,00","2,00","9,00","12,00","12,00","100,00","80,00","320,00",70,Rp1.865.792,Rp308.740,Rp1.313.024,Rp3.487.556,Rp1.743.778,"2,00","0,25","8,75","35,00",SPC
8-Agu,AW13,189D,DED0025,BTI0026,BTI,"11,00","2,15","40,00","20,00","1,00","8,00","1,00","0,00","0,00","0,00","2,00","9,00","12,00","12,00","100,00","80,00","307,00",69,Rp1.293.152,Rp296.806,Rp1.061.952,Rp2.651.910,Rp1.233.447,"2,15","0,27","8,63","32,09",DED
8-Agu,AW13,189C,DED0025,BTI0026,BTI,"11,00","2,90","40,00","20,00","1,00","11,00","0,00","0,00","0,00","0,00","0,00","12,00","12,00","12,00","100,00","91,67","438,00",94,Rp1.778.084,Rp488.595,Rp1.460.184,Rp3.726.863,Rp1.285.125,"2,90","0,26","8,55","32,41",DED
8-Agu,AW13,160D,SPC0160,BTI0036,BTI,"22,00","4,22","30,00","20,00","2,00","18,00","2,00","0,00","0,00","0,00","2,00","20,00","24,00","24,00","100,00","81,82","659,00",153,Rp4.198.032,Rp801.178,Rp2.954.304,Rp7.953.514,Rp1.884.719,"4,22","0,23","8,50","36,26",SPC
8-Agu,AW13,160J,SPC0128,BTI0043,BTI,"22,00","4,70","40,00","20,00","2,00","18,00","2,00","0,00","0,00","0,00","2,00","20,00","24,00","24,00","100,00","81,82","916,00",156,Rp4.198.032,Rp776.440,Rp2.954.304,Rp7.928.776,Rp1.686.974,"4,70","0,26","8,67","33,19",SPC
8-Agu,AW13,183F,DEC0026,ITI0240,ITI,"22,00","4,25","40,00","22,00","2,00","18,00","0,00","0,00","0,00","0,00","4,00","20,00","24,00","24,00","100,00","90,00","790,00",217,Rp3.530.160,Rp760.779,Rp2.267.946,Rp6.558.885,Rp1.543.267,"4,25","0,24","12,06","51,06",DEC
8-Agu,AW13,160E,DEC0028,ITI0119,ITI,"22,00","3,92","30,00","20,00","2,00","17,00","3,00","0,00","0,00","0,00","2,00","19,00","24,00","24,00","100,00","77,27","666,00",198,Rp3.334.040,Rp790.066,Rp2.141.949,Rp6.266.055,Rp1.598.483,"3,92","0,23","11,65","50,51",DEC
8-Agu,AW13,156B,DED0021,ITI0035,ITI,"11,00","2,56","30,00","20,00","1,00","11,00","0,00","0,00","0,00","0,00","0,00","12,00","12,00","12,00","100,00","91,67","571,00",120,Rp1.778.084,Rp509.462,Rp1.460.184,Rp3.747.730,Rp1.463.957,"2,56","0,23","10,91","46,88",DED
8-Agu,AW13,158G,DED0021,ITI0035,ITI,"11,00","2,21","30,00","20,00","1,00","10,00","0,00","0,00","0,00","0,00","1,00","11,00","12,00","12,00","100,00","90,91","520,00",110,Rp1.616.440,Rp315.208,Rp1.327.440,Rp3.259.088,Rp1.474.700,"2,21","0,22","11,00","49,77",DED
8-Agu,AW13,158A,DED0022,ITI0037,ITI,"22,00","5,10","40,00","18,00","2,00","18,00","2,00","0,00","0,00","0,00","2,00","20,00","24,00","24,00","100,00","81,82","899,00",180,Rp2.909.592,Rp838.437,Rp2.389.392,Rp6.137.421,Rp1.203.416,"5,10","0,28","10,00","35,29",DED
8-Agu,AW13,143E,DED0023,ITI0181,ITI,"11,00","3,20","40,00","20,00","1,00","11,00","0,00","0,00","0,00","0,00","0,00","12,00","12,00","12,00","100,00","91,67","450,00",110,Rp1.778.084,Rp500.790,Rp1.460.184,Rp3.739.058,Rp1.168.456,"3,20","0,29","10,00","34,38",DED
8-Agu,AW13,148A,DED0026,ITI0242,ITI,"22,00","4,30","30,00","20,00","0,00","20,00","0,00","0,00","0,00","2,00","2,00","20,00","24,00","24,00","100,00","90,91","1.000,00",200,Rp3.232.880,Rp806.450,Rp2.654.880,Rp6.694.210,Rp1.556.793,"4,30","0,22","10,00","46,51",DED
8-Agu,AW13,190C,DEM0008,ITI0287,ITI,"22,00","4,22","40,00","22,00","2,00","18,00","0,00","0,00","0,00","0,00","4,00","20,00","24,00","24,00","100,00","90,00","741,00",148,Rp1.878.174,Rp753.067,Rp1.984.194,Rp4.615.435,Rp1.093.705,"4,22","0,23","8,22","35,07",DEM
8-Agu,AW13,190B1,SPC0100,ITI0038,ITI,"22,00","4,51","40,00","22,00","2,00","19,00","0,00","0,00","0,00","0,00","3,00","21,00","24,00","24,00","100,00","90,48","830,00",160,Rp4.431.256,Rp770.470,Rp3.118.432,Rp8.320.158,Rp1.844.824,"4,51","0,24","8,42","35,48",SPC
8-Agu,AW13,143D,SPC0092,ITI0117,ITI,"11,00","1,50","30,00","20,00","1,00","7,00","1,00","0,00","0,00","2,00","1,00","8,00","12,00","12,00","100,00","63,64","280,00",60,Rp1.632.568,Rp293.340,Rp1.148.896,Rp3.074.804,Rp2.049.869,"1,50","0,21","8,57","40,00",SPC
8-Agu,AW13,158I,SPC0065,ITI0118,ITI,"22,00","4,40","30,00","20,00","2,00","17,00","3,00","0,00","0,00","0,00","2,00","19,00","24,00","24,00","100,00","77,27","740,00",180,Rp3.964.808,Rp852.099,Rp2.790.176,Rp7.607.083,Rp1.728.883,"4,40","0,26","10,59","40,91",SPC
8-Agu,AW13,158F,SPC0101,ITI0159,ITI,"11,00","2,50","40,00","18,00","1,00","9,00","0,00","0,00","0,00","0,00","2,00","10,00","12,00","12,00","100,00","90,00","332,00",60,Rp2.099.016,Rp304.890,Rp1.477.152,Rp3.881.058,Rp1.552.423,"2,50","0,28","6,67","24,00",SPC
8-Agu,AW13,158Q,SPC0101,ITI0159,ITI,"11,00","2,75","30,00","20,00","1,00","11,00","0,00","0,00","0,00","0,00","0,00","12,00","12,00","12,00","100,00","91,67","401,00",86,Rp2.565.464,Rp559.989,Rp1.805.408,Rp4.930.861,Rp1.793.040,"2,75","0,25","7,82","31,27",SPC
8-Agu,AW13,148E,SPC0091,ITI0198,ITI,"22,00","4,38","30,00","20,00","2,00","19,00","1,00","0,00","0,00","0,00","2,00","21,00","24,00","24,00","100,00","86,36","810,00",168,Rp4.431.256,Rp810.786,Rp3.118.432,Rp8.360.474,Rp1.908.784,"4,38","0,23","8,84","38,36",SPC
8-Agu,AW14,161D,DEC0027,BTI0030,BTI,"22,00","5,44","40,00","22,00","2,00","19,00","3,00","0,00","0,00","0,00","0,00","21,00","24,00","24,00","100,00","79,17","630,00",157,Rp3.726.280,Rp796.164,Rp2.393.943,Rp6.916.387,Rp1.271.395,"5,44","0,29","8,26","28,86",DEC
8-Agu,AW14,153D,SPC0161,BTI0063,BTI,"22,00","5,47","40,00","22,00","2,00","19,00","3,00","0,00","0,00","0,00","0,00","21,00","24,00","24,00","100,00","79,17","930,00",146,Rp4.431.256,Rp796.858,Rp3.118.432,Rp8.346.546,Rp1.525.877,"5,47","0,29","7,66","26,60",SPC
8-Agu,AW14,182A,DED0020,BTI0069,BTI,"22,00","5,10","40,00","13,50","4,00","18,00","2,00","0,00","0,00","0,00","0,00","22,00","24,00","24,00","100,00","75,00","690,00",156,Rp2.909.592,Rp780.064,Rp2.389.392,Rp6.079.048,Rp1.191.970,"5,10","0,28","8,66","30,56",DED
8-Agu,AW14,163A,DEC0025,ITI0029,ITI,"22,00","4,80","40,00","14,50","2,00","18,00","2,00","0,00","0,00","2,00","0,00","20,00","24,00","24,00","100,00","75,00","637,00",142,Rp3.530.160,Rp777.870,Rp2.267.946,Rp6.575.976,Rp1.369.995,"4,80","0,27","7,89","29,58",DEC
8-Agu,AW14,162O,DEC0029,ITI0168,ITI,"22,00","5,38","40,00","15,00","1,50","20,00","2,50","0,00","0,00","0,00","0,00","21,50","24,00","24,00","100,00","83,33","840,00",199,Rp3.922.400,Rp808.252,Rp2.519.940,Rp7.250.592,Rp1.347.694,"5,38","0,27","9,95","36,99",DEC
8-Agu,AW14,162F,DED0013,ITI0080,ITI,"22,00","5,27","40,00","12,00","2,00","19,00","3,00","0,00","0,00","0,00","0,00","21,00","24,00","24,00","100,00","79,17","630,00",201,Rp3.071.236,Rp802.393,Rp2.522.136,Rp6.395.765,Rp1.213.618,"5,27","0,28","10,58","38,14",DED
8-Agu,AW14,165C,DED0024,ITI0288,ITI,"22,00","4,97","40,00","20,00","2,00","20,00","1,00","0,00","0,00","0,00","1,00","22,00","24,00","24,00","100,00","86,96","691,00",138,Rp3.232.880,Rp791.469,Rp2.654.880,Rp6.679.229,Rp1.343.909,"4,97","0,25","6,88","27,70",DED
8-Agu,AW14,163N,DEM0046,ITI0274,ITI,"11,00","2,25","40,00","20,00","1,00","9,00","0,00","0,00","0,00","2,00","0,00","10,00","12,00","12,00","100,00","75,00","460,00",94,Rp939.087,Rp299.116,Rp992.097,Rp2.230.300,Rp991.244,"2,25","0,25","10,44","41,78",DEM
8-Agu,AW14,163M,DEM0046,ITI0274,ITI,"11,00","3,00","40,00","18,00","1,00","11,00","0,00","0,00","0,00","0,00","0,00","12,00","12,00","12,00","100,00","91,67","490,00",105,Rp1.147.773,Rp492.660,Rp1.212.563,Rp2.852.996,Rp950.999,"3,00","0,27","9,55","35,00",DEM
8-Agu,AW14,165K,SPE0022,ITI0008,ITI,"22,00","4,87","40,00","17,00","3,00","18,00","3,00","0,00","0,00","0,00","0,00","21,00","24,00","24,00","100,00","75,00","864,00",0,Rp2.880,Rp777.207,Rp5.515.344,Rp6.295.431,Rp1.292.696,"4,87","0,27","0,00","0,00",SPE
8-Agu,AW14,178C,SPC0226,ITI0031,ITI,"22,00","3,75","40,00","22,00","4,00","18,00","0,00","0,00","0,00","0,00","2,00","22,00","24,00","24,00","100,00","81,82","820,00",141,Rp4.198.032,Rp737.295,Rp2.954.304,Rp7.889.631,Rp2.103.902,"3,75","0,21","7,83","37,60",SPC
8-Agu,AW14,161A1,SPC0224,ITI0115,ITI,"22,00","5,48","40,00","18,00","1,00","18,00","5,00","0,00","0,00","0,00","0,00","19,00","24,00","24,00","100,00","75,00","550,00",162,Rp4.198.032,Rp798.864,Rp2.954.304,Rp7.951.200,Rp1.450.949,"5,48","0,30","9,00","29,56",SPC
8-Agu,AW14,162B,SPC0191,ITI0184,ITI,"22,00","3,56","40,00","22,00","2,00","13,00","2,00","0,00","3,00","0,00","4,00","15,00","21,00","24,00","87,50","76,47","450,00",96,Rp3.031.912,Rp728.868,Rp2.133.664,Rp5.894.444,Rp1.655.743,"3,56","0,27","7,42","27,10",SPC
